Gene	Number of isoform	Jaccard Index	Dice coefficient	Overlap coefficient	Redundance metric	Stdev number GO term
ENSG00000121892	5	0.26274509803921564	0.2955223880597015	1.0	0.3284313725490196	23.122283624244382
ENSG00000078177	5	0.4	0.4	1.0	0.25	26.454489222058324
ENSG00000168421	14	1.0	1.0	1.0	1.0	0.0
ENSG00000174343	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163694	13	0.3294670073516229	0.3568333116219007	1.0	0.35955710955710957	66.88637366645408
ENSG00000179299	2	0.8571428571428571	0.9230769230769231	1.0	0.8571428571428571	1.0
ENSG00000163697	18	0.30192588715130103	0.31108350565594867	1.0	0.2210953346855984	58.61361237422204
ENSG00000289761	1	1.0	1.0	1.0	1.0	0.0
ENSG00000154277	7	0.5229591836734693	0.5233834025780334	1.0	0.6659226190476191	101.10309953059736
ENSG00000064042	17	0.45019668573512905	0.48330919299367175	0.9939446366782003	0.6138613861386139	44.39762143321797
ENSG00000109132	1	1.0	1.0	1.0	1.0	0.0
ENSG00000109133	6	0.43466666666666665	0.4492753623188406	1.0	0.568	34.20526275297414
ENSG00000182308	1	1.0	1.0	1.0	1.0	0.0
ENSG00000014824	2	0.0	0.0	1.0	0.0	63.5
ENSG00000188848	2	1.0	1.0	1.0	1.0	0.0
ENSG00000178343	1	1.0	1.0	1.0	1.0	0.0
ENSG00000124406	7	0.34260429835651074	0.3670886075949368	1.0	0.3997050147492625	52.46339831983157
ENSG00000215203	1	1.0	1.0	1.0	1.0	0.0
ENSG00000183783	2	0.05	0.09523809523809523	1.0	0.05	19.0
ENSG00000177752	7	0.492063492063492	0.5	1.0	0.05555555555555555	14.696938456699069
ENSG00000151806	2	0.0	0.0	1.0	0.0	49.0
ENSG00000163281	6	0.4783478649675833	0.5753384024902048	1.0	0.575	27.207535720825582
ENSG00000163285	1	1.0	1.0	1.0	1.0	0.0
ENSG00000151834	15	0.4207840401297314	0.43256654475471296	1.0	0.4501541623843782	67.12045556725278
ENSG00000170516	4	0.5	0.5	1.0	0.6666666666666666	13.856406460551018
ENSG00000109158	4	0.5	0.5	1.0	0.0	41.13620667976084
ENSG00000163288	3	0.05010893246187364	0.08712121212121211	1.0	0.07516339869281045	67.36138029728573
ENSG00000169019	1	1.0	1.0	1.0	1.0	0.0
ENSG00000145246	3	0.7337899543378995	0.841029471846904	1.0	0.6506849315068494	12.192894105447921
ENSG00000145244	6	0.8461538461538463	0.911764705882353	1.0	0.8461538461538461	10.0
ENSG00000170448	4	1.0	1.0	1.0	1.0	0.0
ENSG00000163293	3	0.7904761904761904	0.8757062146892656	1.0	0.6857142857142857	5.185449728701348
ENSG00000198515	6	0.40521739130434775	0.4103448275862069	0.5999999999999999	0.4052173913043478	55.0
ENSG00000074966	5	0.26982808576395595	0.3219006239477239	1.0	0.3413173652694611	72.71038440277978
ENSG00000135605	3	0.15708812260536398	0.26765322042807377	0.7999999999999999	0.16666666666666666	39.25132694147634
ENSG00000109171	4	0.3280423280423281	0.33064516129032256	1.0	0.32275132275132273	31.008063467427306
ENSG00000145248	1	1.0	1.0	1.0	1.0	0.0
ENSG00000182223	1	1.0	1.0	1.0	1.0	0.0
ENSG00000075539	8	0.4864637957518935	0.5660274176439966	0.985632183908046	0.3686635944700461	12.251913115917857
ENSG00000109180	24	0.41259104709771033	0.431233623577669	1.0	0.4390451832907076	23.898948140498195
ENSG00000145247	5	0.6	0.6	1.0	0.0	20.8
ENSG00000109182	3	0.4666666666666666	0.5555555555555555	1.0	0.6	3.7712361663282534
ENSG00000109184	12	0.3859348198970839	0.4066985645933014	1.0	0.35162950257289877	23.71181140275875
ENSG00000188993	2	1.0	1.0	1.0	1.0	0.0
ENSG00000163069	3	0.07051282051282051	0.1164021164021164	1.0	0.10576923076923077	44.75116385823576
ENSG00000163071	4	0.5	0.5	1.0	0.6666666666666666	22.949673200287624
ENSG00000109189	5	0.4	0.4	1.0	0.5	26.454489222058324
ENSG00000226887	2	1.0	1.0	1.0	1.0	0.0
ENSG00000128045	1	1.0	1.0	1.0	1.0	0.0
ENSG00000184178	3	0.3333333333333333	0.3333333333333333	1.0	0.5	7.542472332656507
ENSG00000145216	51	0.5650099970831369	0.6618434192031373	0.9829579209717616	0.24100000000000002	11.124647655864344
ENSG00000282278	1	1.0	1.0	1.0	1.0	0.0
ENSG00000072201	7	0.5226757369614512	0.5232358003442341	1.0	0.1626984126984127	18.74969387505202
ENSG00000109220	3	0.4166666666666667	0.48148148148148157	1.0	0.5625	6.599663291074443
ENSG00000180613	2	0.17164179104477612	0.2929936305732484	1.0	0.17164179104477612	55.5
ENSG00000134853	7	0.3495010736390046	0.36435235671876887	1.0	0.19496021220159152	164.61767703329048
ENSG00000157404	12	0.6834047279073459	0.6849583922122783	1.0	0.8191337458353165	141.6199923111925
ENSG00000128052	1	1.0	1.0	1.0	1.0	0.0
ENSG00000128039	4	0.3233030377466634	0.3877515968508615	1.0	0.45169082125603865	53.204205660830986
ENSG00000288695	3	0.8125	0.890909090909091	1.0	0.71875	12.727922061357855
ENSG00000134851	5	0.18349719101123596	0.1964615902557772	1.0	0.203125	49.451390273681895
ENSG00000134852	4	0.6282608695652174	0.704152249134948	1.0	0.7521739130434782	74.0451720235695
ENSG00000163440	1	1.0	1.0	1.0	1.0	0.0
ENSG00000109255	4	0.5087719298245613	0.611111111111111	1.0	0.5087719298245614	21.0
ENSG00000250821	2	1.0	1.0	1.0	1.0	0.0
ENSG00000090989	3	0.9346405228758169	0.9656357388316151	1.0	0.9019607843137255	4.714045207910317
ENSG00000174799	2	0.0	0.0	1.0	0.0	35.5
ENSG00000109265	9	0.4444444444444444	0.4444444444444444	1.0	0.5	29.31733570499724
ENSG00000157426	7	0.47619047619047616	0.48656499636891803	0.9523809523809523	0.6666666666666666	22.874993029997825
ENSG00000128059	3	0.3333333333333333	0.3333333333333333	1.0	0.0	41.95500235040182
ENSG00000128050	5	1.0	1.0	1.0	1.0	0.0
ENSG00000174780	4	0.7699228779785804	0.8635276461301253	0.9938271604938271	0.8042328042328042	9.60143218483576
ENSG00000196503	3	0.3066666666666667	0.3194444444444445	1.0	0.46	11.343133018115703
ENSG00000249693	1	1.0	1.0	1.0	1.0	0.0
ENSG00000171476	12	0.9618229539489382	0.9796282149223327	1.0	0.977093772369363	5.962847939999439
ENSG00000128040	5	0.6	0.6	1.0	0.0	11.6
ENSG00000084093	10	0.40347222222222223	0.40739068645025356	0.9953216374269006	0.22800925925925927	130.24626674112392
ENSG00000084092	1	1.0	1.0	1.0	1.0	0.0
ENSG00000047315	6	0.5528455284552846	0.594315245478036	1.0	0.7146341463414634	30.73407446684109
ENSG00000163453	2	1.0	1.0	1.0	1.0	0.0
ENSG00000150471	16	0.7940183076339618	0.8697378653739984	0.9849749030868137	0.7968253968253969	10.283481900601567
ENSG00000205678	4	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	18.5
ENSG00000145242	6	0.5566473942565788	0.6606025798126203	0.987910826981395	0.5372727272727273	64.22205401746524
ENSG00000145241	4	0.6148697021764032	0.7300507903203322	1.0	0.6116838487972508	27.752252160860746
ENSG00000035720	2	1.0	1.0	1.0	1.0	0.0
ENSG00000033178	4	0.3289473684210526	0.43523575523575525	1.0	0.12573099415204678	43.45903243285566
ENSG00000109163	2	0.31666666666666665	0.4810126582278481	1.0	0.31666666666666665	20.5
ENSG00000153802	2	0.0	0.0	1.0	0.0	18.5
ENSG00000187054	3	0.9420289855072465	0.9696969696969697	1.0	0.9565217391304348	0.9428090415820634
ENSG00000198092	1	1.0	1.0	1.0	1.0	0.0
ENSG00000185873	1	1.0	1.0	1.0	1.0	0.0
ENSG00000083896	6	0.4	0.4	1.0	0.4	71.5
ENSG00000087128	2	0.07407407407407407	0.13793103448275862	1.0	0.07407407407407407	12.5
ENSG00000197888	2	0.048	0.0916030534351145	1.0	0.048	59.5
ENSG00000196620	1	1.0	1.0	1.0	1.0	0.0
ENSG00000109181	2	0.0975609756097561	0.17777777777777778	1.0	0.0975609756097561	37.0
ENSG00000135220	2	0.13636363636363635	0.24	1.0	0.13636363636363635	19.0
ENSG00000171234	4	0.5089245872378403	0.5723147819922013	1.0	0.610441767068273	29.642663510555188
ENSG00000213759	1	1.0	1.0	1.0	1.0	0.0
ENSG00000135226	2	0.8571428571428571	0.9230769230769231	1.0	0.8571428571428571	6.0
ENSG00000156096	3	0.2747747747747748	0.30123456790123454	1.0	0.41216216216216217	32.25936556516056
ENSG00000271271	2	0.9565217391304348	0.9777777777777777	1.0	0.9565217391304348	1.0
ENSG00000173610	5	0.3732497387669801	0.46769697956029815	1.0	0.4482758620689655	22.068982758613956
ENSG00000173597	3	0.3666666666666667	0.3968253968253968	1.0	0.05	35.82674358011841
ENSG00000284695	1	1.0	1.0	1.0	1.0	0.0
ENSG00000109193	1	1.0	1.0	1.0	1.0	0.0
ENSG00000126545	6	0.4666666666666667	0.4666666666666667	1.0	0.6	9.428090415820634
ENSG00000135222	1	1.0	1.0	1.0	1.0	0.0
ENSG00000126549	2	0.42592592592592593	0.5974025974025974	1.0	0.42592592592592593	15.5
ENSG00000205649	3	1.0	1.0	1.0	1.0	0.0
ENSG00000126550	2	1.0	1.0	1.0	1.0	0.0
ENSG00000187533	4	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	5.0
ENSG00000109205	5	0.4	0.4	1.0	0.5	46.54030511288038
ENSG00000181617	1	1.0	1.0	1.0	1.0	0.0
ENSG00000171209	2	1.0	1.0	1.0	1.0	0.0
ENSG00000145309	1	1.0	1.0	1.0	1.0	0.0
ENSG00000109208	1	1.0	1.0	1.0	1.0	0.0
ENSG00000171201	2	1.0	1.0	1.0	1.0	0.0
ENSG00000171199	1	1.0	1.0	1.0	1.0	0.0
ENSG00000171195	4	0.5	0.5	1.0	0.6666666666666666	8.227241335952167
ENSG00000187689	2	1.0	1.0	1.0	1.0	0.0
ENSG00000178522	2	1.0	1.0	1.0	1.0	0.0
ENSG00000132464	2	0.0	0.0	1.0	0.0	27.5
ENSG00000132465	5	0.5662921348314607	0.5821428571428572	1.0	0.6657303370786517	32.82925524589311
ENSG00000132467	1	1.0	1.0	1.0	1.0	0.0
ENSG00000018189	9	0.21557610456974852	0.23689454435702187	0.98559670781893	0.27936746987951805	70.26299800669545
ENSG00000132463	5	0.541156462585034	0.5935397316821466	1.0	0.5612244897959183	31.45536520214
ENSG00000173542	3	0.4461538461538462	0.5263157894736842	0.9444444444444443	0.5769230769230769	24.513035081133648
ENSG00000156136	5	0.3776223776223776	0.38814814814814813	1.0	0.47202797202797203	67.69519923894161
ENSG00000080493	9	0.5997076023391813	0.6135382955771305	1.0	0.7605263157894737	37.87927541773786
ENSG00000145321	5	0.7559322033898305	0.8243902439024389	1.0	0.847457627118644	14.4
ENSG00000056291	4	1.0	1.0	1.0	1.0	0.0
ENSG00000156140	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163626	4	0.5026455026455027	0.6033755274261603	1.0	0.5026455026455027	23.5
ENSG00000132466	5	0.3113636363636364	0.3218978102189781	1.0	0.509469696969697	63.46148438226134
ENSG00000163631	8	0.562781954887218	0.5837783711615488	1.0	0.7323308270676693	38.65472157447263
ENSG00000081051	2	1.0	1.0	1.0	1.0	0.0
ENSG00000079557	1	1.0	1.0	1.0	1.0	0.0
ENSG00000169435	4	0.507716049382716	0.6346315259358738	1.0	0.5493827160493827	18.335416548308903
ENSG00000169429	4	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	108.0
ENSG00000124875	2	1.0	1.0	1.0	1.0	0.0
ENSG00000109272	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163739	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163737	2	0.0	0.0	1.0	0.0	101.5
ENSG00000288796	2	0.0	0.0	1.0	0.0	45.5
ENSG00000163736	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163735	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163734	1	1.0	1.0	1.0	1.0	0.0
ENSG00000081041	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163738	5	0.2096	0.21832061068702294	1.0	0.262	60.29726361950433
ENSG00000182585	9	0.5	0.5	1.0	0.625	34.883934538536344
ENSG00000124882	1	1.0	1.0	1.0	1.0	0.0
ENSG00000109321	2	1.0	1.0	1.0	1.0	0.0
ENSG00000174808	2	0.0	0.0	1.0	0.0	54.5
ENSG00000169116	2	0.029850746268656716	0.057971014492753624	1.0	0.029850746268656716	32.5
ENSG00000163743	8	0.5601148452920938	0.5656864134780818	0.9987468671679197	0.6912832929782082	49.74293291513881
ENSG00000174796	11	0.5280719280719278	0.6193939393939397	0.9766233766233763	0.4714285714285714	3.9563736630888986
ENSG00000174792	4	0.29411764705882354	0.3111111111111111	1.0	0.2549019607843137	7.632168761236874
ENSG00000138769	3	0.27860696517412936	0.3035230352303523	0.9941520467836257	0.417910447761194	29.223278392404914
ENSG00000138757	63	0.3836911457404836	0.4115254256612918	1.0	0.43708224353385644	48.88044144706
ENSG00000138768	2	1.0	1.0	1.0	1.0	0.0
ENSG00000156194	3	0.09359605911330049	0.16927371273712735	0.7619047619047619	0.06896551724137931	50.91823510950342
ENSG00000138744	6	0.4204444444444444	0.47617762354604454	1.0	0.6026666666666667	30.63449399324595
ENSG00000198301	5	0.3928571428571429	0.39629629629629626	1.0	0.23214285714285715	39.72706885739244
ENSG00000138755	1	1.0	1.0	1.0	1.0	0.0
ENSG00000156219	10	0.6883838383838387	0.7825957049486462	1.0	0.7453703703703703	6.74166151627327
ENSG00000169245	1	1.0	1.0	1.0	1.0	0.0
ENSG00000169248	2	1.0	1.0	1.0	1.0	0.0
ENSG00000138750	18	0.3249312394641115	0.36470509273211793	1.0	0.3642533936651584	32.503418623619
ENSG00000138760	15	0.31487413820747157	0.3520807515880446	1.0	0.47564935064935066	81.57276233863577
ENSG00000189157	6	0.4666666666666667	0.4666666666666667	1.0	0.2	26.398653164297773
ENSG00000272414	5	0.6	0.6	1.0	0.0	22.4
ENSG00000118804	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163749	3	0.3333333333333333	0.3333333333333333	1.0	0.5	0.9428090415820634
ENSG00000138771	3	0.3333333333333333	0.3333333333333333	1.0	0.5	47.611856599894196
ENSG00000186212	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138758	9	0.36062548562548563	0.3959689274866753	1.0	0.48863636363636365	34.7499000797924
ENSG00000118816	6	0.6666666666666666	0.6666666666666666	1.0	0.0	17.515865823748353
ENSG00000138764	5	0.5823529411764706	0.5909090909090909	1.0	0.7058823529411765	13.023056476879765
ENSG00000156234	2	1.0	1.0	1.0	1.0	0.0
ENSG00000138767	5	0.6	0.6	1.0	0.75	49.6
ENSG00000169288	2	1.0	1.0	1.0	1.0	0.0
ENSG00000138759	7	0.269254150105214	0.2889199157924039	1.0	0.29743589743589743	29.264452211946598
ENSG00000138772	7	0.31980519480519487	0.3488721804511278	1.0	0.3731060606060606	82.02936258761622
ENSG00000138756	3	0.55625	0.6847861117676127	1.0	0.38125	23.366642891095847
ENSG00000163291	7	0.328283621140764	0.3419025888799476	1.0	0.4916666666666667	47.808717504109595
ENSG00000156269	2	0.17094017094017094	0.291970802919708	1.0	0.17094017094017094	48.5
ENSG00000196475	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163297	10	0.5166544566544565	0.5629364834708726	1.0	0.6324786324786325	14.624978632463023
ENSG00000152784	4	0.976923076923077	0.9881889763779528	1.0	0.9846153846153847	2.598076211353316
ENSG00000138675	3	0.4666666666666666	0.5555555555555555	1.0	0.2	33.94112549695428
ENSG00000197826	4	0.7142857142857143	0.8181818181818182	1.0	0.7142857142857143	3.0
ENSG00000152785	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138669	4	0.4676379269166468	0.5926660236291581	1.0	0.5210970464135021	57.06739436841321
ENSG00000138670	8	0.30283446712018136	0.34999271508705465	1.0	0.44081632653061226	14.878150926778503
ENSG00000138668	17	0.3911915342593349	0.46048094288625857	0.9911764705882353	0.5459821428571429	56.28314479080973
ENSG00000152795	10	0.6098247354497355	0.6816869045939474	0.940740740740741	0.6736111111111112	16.412190591142913
ENSG00000145293	3	0.8125	0.890909090909091	1.0	0.859375	8.48528137423857
ENSG00000249242	4	0.18000000000000002	0.1923076923076923	1.0	0.3466666666666667	24.510201957552287
ENSG00000145284	2	0.5714285714285714	0.7272727272727273	1.0	0.5714285714285714	10.5
ENSG00000138674	30	0.38012412108963856	0.4310286754294089	1.0	0.502910882221227	32.887687665751145
ENSG00000168152	6	0.6666666666666666	0.6666666666666666	1.0	0.0	13.043729868748773
ENSG00000189308	8	0.4854497354497355	0.5148083623693381	1.0	0.6455026455026455	23.085439133791674
ENSG00000138663	6	0.48413201687294305	0.5530331336063247	1.0	0.4882352941176471	20.808652046684813
ENSG00000145287	5	0.6	0.6	1.0	0.75	52.4
ENSG00000173085	5	0.9529411764705882	0.975	1.0	0.9705882352941176	2.4
ENSG00000173083	8	0.5239462737212047	0.5457883103173407	0.9983857949959644	0.6155969634230504	80.25262846162735
ENSG00000163312	3	0.43834808259587027	0.5366896404826023	1.0	0.5575221238938053	41.61196409153929
ENSG00000163319	5	0.3088111888111888	0.34465046888320544	1.0	0.35384615384615387	27.163210414087654
ENSG00000163322	8	0.4095744680851064	0.41995073891625617	1.0	0.1762917933130699	59.63207505193828
ENSG00000138678	3	1.0	1.0	1.0	1.0	0.0
ENSG00000163623	2	0.10996563573883161	0.19814241486068113	1.0	0.10996563573883161	129.5
ENSG00000163624	2	0.0	0.0	1.0	0.0	48.0
ENSG00000163625	5	0.38630136986301367	0.39264705882352946	0.9969230769230769	0.21575342465753425	33.36704961485207
ENSG00000138639	7	0.42857142857142855	0.42857142857142855	1.0	0.5	46.517935974706994
ENSG00000109339	150	0.4983088905721062	0.5229692902062819	0.9948257029654817	0.4185478950579622	29.09938601872326
ENSG00000163629	7	0.39254419334284546	0.47425319846320496	0.7333333333333334	0.4144542772861357	32.18568575231758
ENSG00000145283	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163633	5	1.0	1.0	1.0	1.0	0.0
ENSG00000285458	1	1.0	1.0	1.0	1.0	0.0
ENSG00000172493	9	0.35714285714285715	0.39473684210526316	1.0	0.4642857142857143	12.47219128924647
ENSG00000145332	5	0.5652173913043478	0.5818181818181818	1.0	0.7065217391304348	17.690675509996783
ENSG00000170509	2	0.625	0.7692307692307693	1.0	0.625	7.5
ENSG00000198189	2	0.68	0.8095238095238095	1.0	0.68	8.0
ENSG00000170502	5	0.32277555258863666	0.4153703008893955	1.0	0.40654205607476634	44.07901995280748
ENSG00000152583	10	0.5333333333333333	0.5333333333333333	1.0	0.2222222222222222	22.9128784747792
ENSG00000152591	1	1.0	1.0	1.0	1.0	0.0
ENSG00000152592	3	0.3333333333333333	0.3333333333333333	1.0	0.5	27.341462205879836
ENSG00000029559	1	1.0	1.0	1.0	1.0	0.0
ENSG00000152595	7	0.5207373271889401	0.5873015873015874	1.0	0.5806451612903226	12.866663141940231
ENSG00000118785	6	0.287536231884058	0.30633608815427	1.0	0.4208695652173913	55.536024344563955
ENSG00000118762	3	0.42950285248573755	0.5014245014245015	1.0	0.14425427872860636	164.9915822768611
ENSG00000118777	5	0.3843809523809524	0.46203195618303905	1.0	0.3466666666666667	80.82474868504077
ENSG00000163644	6	0.2748739495798319	0.36422798789802474	0.9424242424242425	0.35	19.86132478517539
ENSG00000138642	4	0.2650273224043716	0.29037800687285226	1.0	0.19672131147540983	25.810608284191986
ENSG00000138646	2	0.9891304347826086	0.994535519125683	1.0	0.9891304347826086	0.5
ENSG00000145337	1	1.0	1.0	1.0	1.0	0.0
ENSG00000255072	1	1.0	1.0	1.0	1.0	0.0
ENSG00000287542	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138641	7	0.5238095238095238	0.5238095238095238	1.0	0.16666666666666666	16.26314225229452
ENSG00000177432	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138640	12	0.2891910558577226	0.3388641661368933	0.8717948717948719	0.3489736070381232	10.539607835841585
ENSG00000180346	1	1.0	1.0	1.0	1.0	0.0
ENSG00000185477	2	1.0	1.0	1.0	1.0	0.0
ENSG00000145335	16	0.5988608214491865	0.6251938575033092	0.9997359735973599	0.728187134502924	231.1559268113193
ENSG00000138722	3	1.0	1.0	1.0	1.0	0.0
ENSG00000184305	8	0.4642857142857143	0.4642857142857143	1.0	0.2857142857142857	0.9682458365518543
ENSG00000152208	6	0.26667702667702664	0.26966915953036	1.0	0.398989898989899	98.17402349343175
ENSG00000172238	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163104	6	0.40700354609929085	0.41933691371285364	1.0	0.6041666666666667	44.09711504798875
ENSG00000163106	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163110	17	0.2745634247786328	0.30014073154041065	0.980392156862745	0.07520325203252033	31.822061507952576
ENSG00000138696	8	0.7483579638752053	0.7491758241758241	1.0	0.856048166392994	86.22563061526428
ENSG00000182168	4	0.7155172413793104	0.8012048192771085	0.9901960784313726	0.8045977011494253	27.712812921102035
ENSG00000163114	1	1.0	1.0	1.0	1.0	0.0
ENSG00000163116	2	1.0	1.0	1.0	1.0	0.0
ENSG00000138698	15	0.25888577653283534	0.2962034708331687	1.0	0.31392557022809126	50.06955162571361
ENSG00000168785	7	0.24074074074074073	0.2468402468402468	1.0	0.16666666666666666	33.09602602693426
ENSG00000151247	6	0.4459770114942529	0.4784313725490196	1.0	0.6344827586206897	88.02730005830894
ENSG00000164024	8	0.5464774951076321	0.5522556390977443	0.9984472049689442	0.043052837573385516	23.939702901247543
ENSG00000197894	6	0.22194369273132983	0.2412238740064763	1.0	0.2319327731092437	53.66071395557668
ENSG00000198099	8	0.30935330409604955	0.32820562950338694	0.9794079794079796	0.365813377374071	74.18220810949214
ENSG00000172955	6	0.31777777777777777	0.3480825958702065	0.976923076923077	0.4377777777777778	40.11407345170631
ENSG00000187758	1	1.0	1.0	1.0	1.0	0.0
ENSG00000196616	3	1.0	1.0	1.0	1.0	0.0
ENSG00000248144	3	0.40740740740740744	0.4666666666666666	1.0	0.1111111111111111	37.712361663282536
ENSG00000196344	5	0.6396039603960396	0.6720720720720721	1.0	0.7747524752475248	36.4
ENSG00000138813	3	0.3333333333333333	0.3333333333333333	1.0	0.5	0.9428090415820634
ENSG00000145331	5	0.9240506329113926	0.958041958041958	1.0	0.9525316455696202	6.0
ENSG00000138823	6	0.4	0.4	1.0	0.4	58.0
ENSG00000248713	1	1.0	1.0	1.0	1.0	0.0
ENSG00000070190	2	1.0	1.0	1.0	1.0	0.0
ENSG00000109270	2	1.0	1.0	1.0	1.0	0.0
ENSG00000164031	7	0.7142857142857143	0.7142857142857143	1.0	0.0	27.29431427672684
ENSG00000164032	2	1.0	1.0	1.0	1.0	0.0
ENSG00000145358	3	1.0	1.0	1.0	1.0	0.0
ENSG00000164035	5	0.22285714285714286	0.24324324324324326	1.0	0.2785714285714286	16.50939126679115
ENSG00000138814	8	0.24720320750465286	0.2648926772229828	0.9967623909271507	0.2836776258364853	223.61672008148227
ENSG00000153064	5	0.9503759398496241	0.9741176470588236	1.0	0.9586466165413534	5.388877434122992
ENSG00000138821	16	0.5416666666666666	0.5416666666666666	1.0	0.6666666666666666	100.58219198123493
ENSG00000109320	8	0.41624691419594545	0.44640579138251274	1.0	0.5968630775752438	153.7241340030901
ENSG00000109323	13	0.37038027332144985	0.4393244198813541	1.0	0.28921568627450983	21.62811013308824
ENSG00000109332	26	0.400899408284024	0.42405931417979587	1.0	0.4843076923076923	30.430637006790594
ENSG00000145354	5	0.4	0.4	1.0	0.25	31.843366656181317
ENSG00000164037	9	0.2478864734299517	0.26401770191243873	1.0	0.171875	29.166190472303143
ENSG00000164038	7	0.30796419352662696	0.33902812845285113	0.8095238095238095	0.5111111111111112	76.02335838680216
ENSG00000164039	5	0.38727272727272727	0.4352112676056338	0.990909090909091	0.22272727272727272	36.04219749127403
ENSG00000138778	4	0.23721303948576675	0.2842927504278204	1.0	0.4022038567493113	54.53152757809009
ENSG00000169836	1	1.0	1.0	1.0	1.0	0.0
ENSG00000168772	2	1.0	1.0	1.0	1.0	0.0
ENSG00000168769	7	0.5242236024844721	0.5921787709497206	1.0	0.6115942028985507	39.21994494683353
ENSG00000138777	14	0.38234355655958446	0.4106821810752287	1.0	0.326007326007326	15.939298117853117
ENSG00000236699	2	0.16129032258064516	0.2777777777777778	1.0	0.16129032258064516	13.0
ENSG00000138785	9	0.3663194444444444	0.3709150326797386	1.0	0.2578125	29.880420113727308
ENSG00000138780	8	0.28970864661654133	0.3264790764790765	1.0	0.3684210526315789	8.5
ENSG00000168743	11	0.5510489510489511	0.5571939871152467	1.0	0.6861538461538461	85.4233018319227
ENSG00000145348	12	0.3273262922841522	0.3762463243197868	1.0	0.31880448318804483	26.380100875891703
ENSG00000164022	15	0.8100794036622914	0.8432441201887708	1.0	0.3949232585596222	21.421692017412838
ENSG00000250298	2	1.0	1.0	1.0	1.0	0.0
ENSG00000155011	3	1.0	1.0	1.0	1.0	0.0
ENSG00000138801	1	1.0	1.0	1.0	1.0	0.0
ENSG00000164023	7	0.37709137709137713	0.4045002616431188	1.0	0.5382882882882883	34.2207718277919
ENSG00000155016	2	1.0	1.0	1.0	1.0	0.0
ENSG00000138796	19	0.425385747694352	0.48300955134326407	0.9998113563478589	0.5295414462081128	53.33238687987543
ENSG00000138795	8	0.45713421750763655	0.4606489933424346	0.9991214744324697	0.5468509984639017	217.4183395553374
ENSG00000109475	5	1.0	1.0	1.0	1.0	0.0
ENSG00000198856	3	0.8765432098765432	0.9319727891156463	1.0	0.9074074074074074	4.714045207910317
ENSG00000164089	8	0.42857142857142855	0.42857142857142855	1.0	0.42857142857142855	14.5
ENSG00000188517	7	0.24685992365096357	0.30025038523774095	0.9682539682539684	0.2604166666666667	27.488773218556418
ENSG00000138802	3	0.9885714285714285	0.9942363112391931	1.0	0.9914285714285714	1.4142135623730951
ENSG00000005059	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138794	4	0.23119354240857104	0.2757620388491088	0.9619047619047619	0.3881856540084388	69.11765331664553
ENSG00000123739	3	0.6133333333333333	0.727699530516432	1.0	0.71	13.670731102939918
ENSG00000285330	1	1.0	1.0	1.0	1.0	0.0
ENSG00000205403	4	0.5133333333333334	0.525974025974026	1.0	0.6755555555555556	31.60992723813201
ENSG00000109534	2	1.0	1.0	1.0	1.0	0.0
ENSG00000180245	2	0.2619047619047619	0.41509433962264153	1.0	0.2619047619047619	31.0
ENSG00000183423	2	0.6666666666666666	0.8	1.0	0.6666666666666666	10.0
ENSG00000138798	4	0.8845315904139434	0.9367918902802624	1.0	0.8845315904139434	26.5
ENSG00000170522	5	0.4	0.4	1.0	0.25	62.70693741524936
ENSG00000138792	1	1.0	1.0	1.0	1.0	0.0
ENSG00000164093	9	0.34620621215040553	0.4096273800526	0.9902263374485598	0.5339765100671141	126.16137030812835
ENSG00000174749	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138660	3	0.3333333333333333	0.3333333333333333	1.0	0.5	37.2409571424915
ENSG00000145365	3	1.0	1.0	1.0	1.0	0.0
ENSG00000073331	7	0.3555555555555555	0.373134328358209	1.0	0.5194444444444445	57.23849140184587
ENSG00000178403	1	1.0	1.0	1.0	1.0	0.0
ENSG00000138658	9	0.276271186440678	0.30050476898302986	1.0	0.1716101694915254	23.466813972601635
ENSG00000174720	25	0.5174278074866314	0.5306709225273794	1.0	0.676470588235294	68.68893360651336
ENSG00000145362	84	0.5519123528317952	0.6108043161380527	0.9992735999090013	0.2249963710262738	68.5959808475349
ENSG00000145349	34	0.5612151786460975	0.6685802476631034	0.9884857082759501	0.2295367467781261	84.39893323257023
